depth_mm,f_mhz,P_mpa,DC,eta,t_first_hr,n_sessions,spacing_hr,mean_gm2_day365,std_gm2_day365,reduction_pct
41.9251,0.4104,0.2028,0.01137,0.28281,32.275,3,24.705,43.4271,34.1233,66.8456
39.1415,0.7644,0.4110,0.00447,0.16103,63.451,4,40.217,48.5664,21.3317,62.9219
24.3920,0.6691,0.3581,0.01963,0.74431,39.069,4,80.391,35.7741,21.8876,72.6882
42.8073,0.4743,0.2536,0.02276,0.58628,20.588,3,35.031,51.4959,20.4020,60.6854
29.6037,0.4872,0.2868,0.00745,0.25341,92.489,5,67.944,46.7203,26.5511,64.3313
44.1200,1.0779,0.2683,0.01418,0.31946,57.085,2,91.204,40.4476,19.4824,69.1202
34.1843,0.8253,0.2256,0.01038,0.24964,80.079,2,43.666,55.6010,42.5231,57.5513
34.6023,0.7433,0.3959,0.00870,0.31931,55.173,4,78.925,53.7420,34.5666,58.9706
33.3859,1.0586,0.2151,0.01596,0.33674,1.103,4,80.459,40.1697,23.2372,69.3324
32.0824,0.5529,0.2331,0.01915,0.53438,18.469,5,32.739,32.4834,18.7507,75.2005
43.8669,0.9642,0.3945,0.01819,0.57610,17.481,4,15.058,31.6902,12.2952,75.8061
40.3538,0.9341,0.2925,0.01037,0.28125,86.703,4,63.725,43.2815,26.4179,66.9567
52.2459,0.4912,0.2554,0.01120,0.31316,63.684,4,38.780,30.7356,11.2301,76.5349
31.1559,0.6028,0.3133,0.01318,0.45575,61.516,3,41.748,49.8476,43.0558,61.9438
25.3710,0.6321,0.3208,0.00570,0.20470,77.884,1,86.367,35.7160,21.0084,72.7326
58.5433,0.5162,0.4729,0.02417,0.75906,10.639,4,33.127,29.5879,13.2666,77.4111
24.3766,0.7620,0.2972,0.00988,0.32935,83.948,3,82.098,42.7779,26.1542,67.3412
35.9556,1.0514,0.3648,0.00906,0.28506,81.610,4,79.684,28.0702,13.9715,78.5698
47.9857,1.0476,0.1931,0.00906,0.14633,40.714,2,84.608,37.1998,14.3204,71.5997
25.0839,0.5137,0.4790,0.00680,0.28996,24.384,4,90.795,31.6640,13.6626,75.8261
47.4719,0.9347,0.3612,0.01641,0.48521,92.158,5,37.172,28.4967,10.6165,78.2442
44.0709,0.4620,0.3460,0.01878,0.68148,15.434,2,83.723,34.6720,14.4259,73.5296
27.5357,1.0765,0.2845,0.01549,0.44425,32.554,5,60.854,45.7991,17.5544,65.0346
51.2922,0.4123,0.2143,0.01935,0.48658,10.974,5,78.123,40.2031,29.6997,69.3069
29.8266,0.6351,0.3947,0.01543,0.59751,24.785,4,40.036,44.5013,11.7061,66.0254
32.9637,0.4893,0.2154,0.01168,0.30957,42.207,2,72.386,41.2083,22.0723,68.5395
54.7310,0.6781,0.1722,0.00498,0.08521,60.594,3,80.852,38.2795,20.7637,70.7755
32.8996,0.4325,0.2355,0.01018,0.29803,82.017,5,69.682,35.1095,14.4802,73.1956
35.9173,0.7895,0.2327,0.01787,0.44192,16.117,4,15.279,54.3652,29.7045,58.4948
24.4371,0.9032,0.3339,0.00695,0.24058,43.520,3,54.449,54.0261,27.2801,58.7537
55.8247,0.5675,0.2633,0.01311,0.35281,47.794,3,93.070,32.7490,7.2894,74.9978
29.1691,0.5916,0.3679,0.01879,0.71730,31.107,5,88.005,40.3308,12.9456,69.2094
33.2202,1.0898,0.4254,0.01479,0.50886,35.503,1,30.976,45.0591,34.5389,65.5995
31.3672,0.5772,0.4302,0.02488,0.80275,8.979,1,74.455,36.4955,23.6336,72.1375
49.1047,0.5712,0.4357,0.01001,0.37585,71.212,5,81.519,30.0464,15.2210,77.0610
34.5322,1.0812,0.4980,0.00499,0.17940,17.897,4,87.881,32.2374,12.7373,75.3883
22.2541,0.6473,0.3963,0.01959,0.78592,1.715,5,70.345,32.5623,12.9852,75.1402
21.4010,0.7289,0.4701,0.01463,0.60837,12.273,1,85.031,25.5672,7.9344,80.4807
25.8476,0.4632,0.1573,0.02136,0.41338,47.520,2,12.298,52.7557,36.0233,59.7236
58.2644,1.0138,0.2712,0.02477,0.40242,54.146,5,85.884,53.5577,28.4860,59.1113
35.9702,0.4376,0.3799,0.01959,0.76943,83.456,4,65.365,33.5324,16.9880,74.3996
23.7856,0.7897,0.3471,0.00339,0.12389,20.007,1,61.967,37.2523,18.2192,71.5597
24.5557,0.6612,0.1697,0.00327,0.06899,40.109,1,50.587,42.2958,21.4639,67.7092
46.7686,0.9788,0.1848,0.00355,0.05803,55.390,2,10.399,31.1296,13.4570,76.2341
45.4483,0.7805,0.4906,0.00565,0.20678,7.367,1,36.190,35.8051,22.5329,72.6646
32.8275,0.6866,0.4637,0.00837,0.33155,57.419,2,6.522,39.2698,20.6313,70.0194
40.9629,1.0543,0.4272,0.01058,0.34460,8.353,4,17.643,41.0415,28.3900,68.6668
55.8982,0.9628,0.1750,0.00314,0.04486,56.081,1,29.010,33.1241,13.2729,74.7113
21.4663,0.6432,0.1915,0.01243,0.30167,10.418,5,27.022,30.9285,13.6113,76.3876
35.7852,0.8751,0.3522,0.01235,0.40616,19.037,5,9.959,29.7144,12.9771,77.3145
33.6611,0.8980,0.3431,0.02123,0.65375,15.673,4,24.346,26.6286,14.9677,79.6704
35.2444,0.4615,0.2268,0.01366,0.37891,47.255,4,7.745,37.9512,26.2103,71.0261
30.6306,0.4972,0.3011,0.01353,0.47200,43.507,4,29.946,40.6976,23.0671,68.9293
54.5092,0.5668,0.3315,0.00579,0.18637,75.749,5,61.717,55.0688,41.0025,57.9577
44.0518,0.4587,0.4189,0.00613,0.24110,93.881,5,77.604,32.4770,15.5764,75.2054
41.6587,0.5247,0.3754,0.00586,0.21795,89.505,4,25.186,57.8944,59.5042,55.8004
29.3647,0.5381,0.2743,0.02434,0.64967,60.459,3,9.835,30.0070,19.6025,77.0911
49.0683,0.8164,0.4995,0.01249,0.44422,36.816,2,27.575,53.3768,36.1180,59.2494
55.2011,0.9258,0.2516,0.00734,0.15128,32.121,4,46.388,39.7861,16.4309,69.6253
53.0901,0.9806,0.2293,0.01923,0.35854,75.849,1,20.655,58.1458,36.5395,55.6085
30.5242,0.5685,0.3001,0.02069,0.68184,66.218,2,13.395,32.0429,13.7588,75.5368
22.9132,0.9413,0.1907,0.01739,0.38340,75.507,3,59.023,38.9082,26.8550,70.2955
34.7701,0.5058,0.4575,0.01985,0.81357,37.248,3,95.740,24.7147,11.7679,81.1316
35.1043,1.0985,0.4373,0.00675,0.23041,16.246,4,30.271,30.0345,11.6076,77.0701
55.3661,0.7892,0.3106,0.00764,0.20575,82.926,5,64.348,40.3762,18.1151,69.1747
52.2076,0.4190,0.2921,0.01476,0.47672,83.389,5,21.198,38.0826,26.5043,70.9258
46.4750,0.5109,0.4691,0.02326,0.79128,14.451,1,59.428,40.0614,13.1352,69.4151
52.9653,0.4109,0.2532,0.00785,0.22730,39.336,3,87.902,46.5111,25.0065,64.4910
36.0774,0.5133,0.2116,0.02498,0.50839,58.897,5,16.900,33.9668,12.4883,74.0680
52.0849,0.9548,0.4571,0.00865,0.27596,63.890,4,83.341,44.1426,30.6702,66.2993
32.7937,0.9063,0.4370,0.02389,0.73525,5.960,3,51.161,40.5121,28.9731,69.0710
46.6925,0.4804,0.4801,0.00943,0.37869,2.508,4,14.104,31.4590,9.3761,75.9826
40.7685,0.5483,0.1622,0.02195,0.38069,85.554,2,37.781,60.1289,54.9535,54.0945
29.0968,0.5158,0.4357,0.00381,0.15677,43.321,1,24.397,54.2126,40.1257,58.6113
59.3079,1.0703,0.2886,0.00812,0.16407,69.850,3,40.076,43.2724,31.3342,66.9636
59.2912,0.7461,0.3421,0.01861,0.53643,93.655,5,93.780,74.1834,54.0117,43.3646
28.4296,1.0823,0.3919,0.00659,0.22914,6.957,4,84.224,48.5500,19.4171,62.9344
32.4629,0.4624,0.1514,0.01086,0.20989,70.498,3,67.907,38.2576,19.7874,70.7922
39.3244,0.8107,0.2311,0.00895,0.21166,4.976,3,89.143,27.3778,12.4250,79.0984
48.9690,0.4751,0.3793,0.01544,0.57194,83.228,3,29.870,42.6948,17.3963,67.4046
49.5010,0.6083,0.1812,0.00771,0.14946,12.843,3,60.532,27.8737,11.2882,78.7198
27.2773,1.0205,0.3671,0.01987,0.68673,95.713,3,49.220,37.1823,19.2868,71.6131
22.9240,1.0500,0.1600,0.01279,0.23223,2.154,3,6.258,42.9192,22.0789,67.2333
52.1297,0.7010,0.2801,0.01485,0.39765,68.150,5,92.035,33.5117,15.5849,74.4155
21.2579,0.4242,0.2044,0.01850,0.50335,26.966,4,55.049,52.6141,37.1249,59.8317
28.2917,0.6274,0.2821,0.02004,0.64956,52.795,2,18.251,38.1185,15.4326,70.8984
31.4990,0.9283,0.2910,0.00588,0.17305,12.422,2,11.679,35.0952,19.7343,73.2065
44.7497,0.9491,0.3065,0.01173,0.31400,21.866,4,64.990,49.1943,39.8179,62.4426
26.8290,0.5698,0.2005,0.01278,0.31917,80.728,1,22.060,43.5392,22.7444,66.7600
24.9379,1.0460,0.4537,0.00563,0.21457,36.175,5,35.918,34.4711,13.6769,73.6830
22.8369,0.8036,0.3390,0.01211,0.43796,8.929,2,44.217,65.7051,40.3916,49.8373
33.2551,0.7076,0.3904,0.00555,0.20640,59.010,4,70.977,27.1198,9.5928,79.2954
32.6152,0.9911,0.3090,0.01167,0.34753,74.498,3,51.290,40.7549,13.8596,68.8856
38.9616,0.5369,0.4845,0.01912,0.77537,5.637,3,73.198,32.9376,24.1427,74.8538
20.4488,0.4480,0.2369,0.00940,0.29033,74.300,2,85.453,43.4932,25.9354,66.7950
36.7876,0.4227,0.3993,0.01554,0.62269,21.012,5,56.928,56.6194,25.0529,56.7738
49.5925,1.0423,0.3786,0.01122,0.31743,23.100,3,11.757,35.0827,16.5180,73.2161
55.5253,0.5761,0.1870,0.00393,0.07710,81.418,3,62.279,24.6054,12.2720,81.2150
36.3726,0.6034,0.4490,0.01948,0.76982,6.887,4,89.997,24.6672,12.9998,81.1678
58.3122,1.0469,0.1887,0.02186,0.28049,89.257,4,33.517,27.3958,7.9894,79.0846
38.5031,1.0273,0.1640,0.01015,0.15909,28.512,1,86.094,36.9079,16.2626,71.8226
33.6950,0.4063,0.2905,0.00414,0.14333,25.570,5,20.320,48.7072,27.3693,62.8145
44.7847,0.8600,0.4378,0.00942,0.32409,28.035,5,51.872,32.2474,13.4154,75.3807
56.7238,0.6278,0.2941,0.00540,0.15223,84.025,4,50.719,25.2905,8.6688,80.6919
34.7487,0.8822,0.2054,0.01940,0.41556,57.687,4,93.898,48.7954,43.2106,62.7471
20.9246,0.8191,0.2814,0.01971,0.63990,94.632,5,68.876,43.2461,42.1804,66.9837
52.8331,0.6331,0.4471,0.00784,0.28479,45.916,2,26.852,48.7593,55.2276,62.7746
35.7933,0.7143,0.4413,0.01397,0.53410,83.234,4,66.773,37.8679,18.5795,71.0897
20.8995,0.7599,0.3130,0.00362,0.12776,11.820,2,63.249,48.5585,25.0422,62.9279
30.9981,0.5511,0.4241,0.02418,0.80563,80.031,5,49.348,30.0205,11.1277,77.0808
36.5391,0.6565,0.3761,0.01399,0.51034,17.371,3,72.912,31.1573,13.4865,76.2129
22.8765,0.9897,0.3068,0.02245,0.65177,37.763,4,59.126,52.6117,48.3916,59.8335
26.1630,0.9562,0.3868,0.01607,0.58421,48.730,1,13.000,36.7538,18.8768,71.9402
28.9186,0.5333,0.2004,0.00842,0.21008,88.931,2,88.445,61.7188,38.3844,52.8807
47.2502,1.0912,0.2986,0.02458,0.47328,57.382,2,89.092,36.6836,9.0630,71.9939
57.6317,0.7265,0.4434,0.02193,0.67738,39.463,5,6.169,37.2705,18.6726,71.5458
38.5237,0.9304,0.4077,0.00525,0.17880,20.228,5,16.477,47.1275,16.6711,64.0205
42.4092,1.0690,0.2413,0.02081,0.41960,51.127,3,29.552,39.2674,28.6682,70.0213
55.5609,0.7013,0.1613,0.01805,0.28507,28.876,5,60.073,36.8971,16.4257,71.8309
50.2509,0.7381,0.3836,0.01096,0.36126,7.692,1,19.948,46.2951,25.6371,64.6559
52.3254,0.6957,0.1539,0.02199,0.31117,32.616,5,56.730,40.9455,20.7156,68.7401
45.3024,0.8073,0.4518,0.01583,0.56042,83.786,5,91.157,50.1919,23.8081,61.6809
44.6289,0.8532,0.2217,0.01231,0.26139,69.295,2,59.572,34.8987,25.8463,73.3565
52.0615,0.4695,0.1735,0.01647,0.32804,93.891,2,59.541,41.5910,23.6289,68.2473
47.4479,0.9537,0.2388,0.00491,0.10277,35.436,1,32.166,57.1713,57.7220,56.3525
43.8201,1.0791,0.4145,0.01408,0.43613,63.678,4,32.059,51.3254,39.0151,60.8156
23.5147,0.9675,0.2541,0.02193,0.56389,9.054,1,46.870,53.1586,24.9566,59.4160
48.5580,0.8177,0.2167,0.01921,0.39288,56.680,5,57.972,50.3876,40.3263,61.5315
56.0974,0.5932,0.2992,0.02475,0.58592,67.193,2,6.826,46.8700,26.5857,64.2171
43.0348,0.7173,0.4581,0.01510,0.56150,65.444,2,34.429,32.8926,19.2474,74.8881
47.4861,0.9685,0.2463,0.00978,0.20872,50.417,5,15.617,53.7308,32.8306,58.9791
45.2589,0.4792,0.2465,0.01827,0.51561,8.434,5,40.572,31.3506,21.5855,76.0653
22.3699,0.6676,0.3798,0.00641,0.25217,20.946,2,48.648,36.2196,12.5610,72.3481
38.9481,0.4330,0.1580,0.00511,0.10097,62.685,1,23.398,49.8061,40.2187,61.9755
58.2204,0.9830,0.4235,0.01084,0.31242,6.101,2,20.456,33.0583,16.0324,74.7616
59.8399,0.8432,0.3038,0.01258,0.30979,55.613,5,17.610,45.0910,23.7394,65.5752
35.6738,0.4564,0.4259,0.02012,0.81290,54.535,5,11.261,42.5027,15.4141,67.5513
52.7470,0.6538,0.1611,0.02243,0.33145,60.763,3,76.339,33.8284,16.3572,74.1737
59.6234,0.9773,0.2507,0.02143,0.37851,21.102,5,19.311,36.9575,13.4497,71.7848
50.2854,0.6543,0.3985,0.01564,0.54534,4.647,4,91.085,28.2614,15.7138,78.4238
45.2450,0.9566,0.4094,0.02284,0.64045,36.856,2,37.320,43.5770,26.3804,66.7311
45.0468,0.4402,0.1739,0.00917,0.19212,64.402,4,57.797,52.4286,25.3347,59.9734
59.5783,0.7723,0.2635,0.01705,0.39097,3.292,2,43.444,37.9614,40.5813,71.0183
20.9820,1.0639,0.4220,0.01586,0.60787,11.156,5,12.944,33.5167,19.0594,74.4116
35.5843,0.6250,0.2991,0.01883,0.61106,23.003,5,44.898,48.2905,21.8874,63.1325
48.4352,1.0347,0.4714,0.01518,0.48705,84.390,2,55.646,39.3167,23.0053,69.9836
35.8787,0.4257,0.4756,0.00416,0.17462,92.005,4,24.224,39.9915,21.8527,69.4684
21.1128,0.7494,0.2988,0.00332,0.11394,65.140,3,31.442,40.9409,19.5401,68.7436
20.2774,0.5242,0.1500,0.02152,0.40061,5.372,4,71.470,33.0071,20.2289,74.8007
47.7287,0.9876,0.3508,0.00495,0.13951,0.412,1,35.994,42.3704,19.6163,67.6523
45.3890,0.9603,0.2297,0.01786,0.36697,64.712,2,65.658,38.5346,34.3295,70.5807
27.9738,1.0598,0.2471,0.01225,0.31243,49.256,3,71.587,29.9338,14.2163,77.1470
29.1112,0.9117,0.3412,0.01692,0.56993,32.370,3,92.223,46.0274,21.2956,64.8603
47.3864,0.8557,0.4791,0.02429,0.69925,15.063,1,64.481,31.0650,14.7624,76.2834
26.5026,0.6869,0.3546,0.01819,0.67580,51.771,1,40.625,52.3943,21.1765,59.9995
21.2916,0.8412,0.2169,0.02151,0.51849,22.424,5,74.881,40.0783,16.7593,69.4021
39.0143,0.8573,0.1807,0.00621,0.11447,57.559,3,41.334,40.5832,13.8253,69.0167
22.3323,1.0044,0.1546,0.01213,0.21767,23.514,3,62.959,35.6299,14.6880,72.7983
27.4467,1.0471,0.1568,0.00759,0.12853,54.899,5,68.105,38.6313,18.1644,70.5069
57.4596,0.8512,0.3275,0.01518,0.40297,89.459,3,86.133,41.1388,20.4304,68.5925
42.4946,0.7624,0.3779,0.02223,0.67986,53.620,1,76.745,39.6124,18.1554,69.7578
35.2675,1.0964,0.2174,0.00558,0.11443,33.486,4,50.860,35.7852,12.4355,72.6798
53.3571,0.9853,0.2069,0.01308,0.22016,44.974,2,76.705,43.1989,22.3904,67.0197
45.7406,0.5830,0.2312,0.00833,0.21047,12.072,3,34.164,39.2589,14.8242,70.0277
38.8577,0.7497,0.3944,0.01827,0.65148,57.046,4,17.190,34.2009,15.7858,73.8893
26.7694,0.4714,0.1764,0.00688,0.15711,58.756,5,10.286,55.4063,40.8512,57.7000
51.2798,0.8619,0.3617,0.02231,0.59482,26.943,3,8.866,41.8016,23.3225,68.0865
55.9994,0.8553,0.4872,0.01955,0.65050,59.193,5,76.070,37.1584,18.7387,71.6314
34.2199,1.0077,0.2212,0.01331,0.29146,36.071,1,30.921,42.7077,13.8944,67.3948
40.1081,0.6629,0.1675,0.00997,0.18622,53.231,2,27.751,30.7660,22.6059,76.5117
33.8591,0.9338,0.4445,0.02254,0.72832,84.376,2,13.441,51.8431,42.0497,60.4203
23.3613,0.5010,0.3032,0.01694,0.61228,39.431,4,15.194,37.9104,18.8658,71.0573
48.8107,0.4450,0.2558,0.01513,0.44119,0.665,2,60.555,30.3097,19.4203,76.8600
22.2846,0.6947,0.2570,0.01475,0.45524,14.124,5,68.694,31.7073,20.1926,75.7931
21.6643,0.6177,0.3747,0.02256,0.79233,24.138,2,8.790,49.5060,34.4810,62.2046
31.9843,0.6592,0.4354,0.01972,0.77652,70.376,1,80.099,41.7540,30.4592,68.1229
29.4930,0.4332,0.4727,0.01895,0.80713,68.909,4,87.243,56.8139,43.9241,56.6254
20.7724,0.7783,0.3924,0.02153,0.78734,40.209,3,48.260,48.2678,33.2909,63.1499
49.4883,0.6725,0.4862,0.01798,0.66898,66.751,2,61.167,40.5761,18.1615,69.0221
56.1858,0.8181,0.2137,0.00882,0.16635,72.229,2,38.317,38.5924,12.7981,70.5366
58.8970,0.6012,0.4214,0.01179,0.41383,79.112,5,11.136,34.6886,16.0867,73.5169
45.9838,0.7215,0.4624,0.00986,0.36171,21.979,4,11.609,60.4098,62.1135,53.8801
50.0137,0.6988,0.4630,0.00990,0.35878,22.678,5,95.410,42.2556,18.8579,67.7399
44.7730,0.5805,0.3076,0.00959,0.30703,53.986,5,48.153,27.0385,9.9063,79.3574
25.6301,0.6205,0.3429,0.01215,0.45311,60.978,5,17.003,32.2969,18.7166,75.3429
50.8312,0.8236,0.4625,0.00784,0.26865,85.840,2,94.020,47.3313,41.0588,63.8649
42.7884,1.0994,0.4461,0.00678,0.21774,0.067,1,61.496,43.8827,27.5530,66.4977
41.4985,0.7427,0.2285,0.00652,0.15487,54.324,4,52.060,39.8905,15.6967,69.5455
28.4735,0.5843,0.4961,0.01570,0.65641,74.618,5,24.966,32.3977,17.7022,75.2660
58.0168,0.7800,0.4518,0.00591,0.19590,42.084,4,19.038,30.3329,14.5900,76.8423
57.9395,0.7651,0.4299,0.02103,0.65477,65.423,3,73.726,41.2072,16.0166,68.5403
52.0937,0.7186,0.3877,0.00646,0.21366,78.721,4,84.347,49.9320,44.7798,61.8793
41.7109,1.0916,0.2230,0.00941,0.18290,34.806,5,30.890,35.2016,17.8269,73.1253
53.4030,0.8536,0.2383,0.01414,0.29574,54.515,4,62.181,52.3304,22.4690,60.0483
52.4916,1.0781,0.2688,0.00806,0.16474,87.372,2,65.989,51.3341,33.8888,60.8089
45.7306,0.6054,0.2768,0.00864,0.25148,21.613,3,67.156,36.6838,18.0371,71.9937
58.8467,0.4197,0.4255,0.01978,0.75930,11.710,2,65.574,26.7197,9.3160,79.6008
32.2114,0.6025,0.2056,0.00359,0.08775,86.654,3,40.616,44.1184,19.7956,66.3178
51.4321,0.6484,0.4929,0.02098,0.74702,1.602,4,60.500,24.4693,6.2025,81.3189
20.7298,0.6797,0.3035,0.01478,0.52137,16.821,2,23.066,56.2493,40.3222,57.0564
54.8534,0.4711,0.2274,0.01263,0.31866,74.899,2,92.591,35.3704,14.8152,72.9964
37.5832,0.6090,0.4617,0.02200,0.79067,56.773,3,31.251,29.9828,14.1852,77.1096
49.1302,0.4329,0.2611,0.01356,0.40399,68.359,1,64.942,32.9893,18.6761,74.8143
59.6618,0.6379,0.3027,0.00755,0.21258,37.402,2,59.074,39.5153,39.1691,69.8320
20.0386,0.4706,0.2065,0.01635,0.44679,39.589,1,23.414,57.6864,34.1665,55.9593
51.5698,0.7717,0.3512,0.02366,0.61053,7.597,3,35.262,26.0374,15.6081,80.1217
39.6390,0.7864,0.3264,0.00665,0.20949,56.945,5,15.488,34.9562,15.2580,73.3127
58.5298,0.9682,0.3754,0.01927,0.51903,7.035,2,81.262,24.4388,13.4796,81.3422
49.4426,0.6254,0.2933,0.01375,0.40523,82.839,4,88.585,31.9046,15.5833,75.6424
38.6925,0.7281,0.2417,0.01272,0.32679,93.007,1,67.080,36.5078,17.8311,72.1281
43.1371,0.4562,0.2808,0.01284,0.41050,41.780,1,69.790,48.0269,31.4966,63.3338
42.3810,0.6193,0.1953,0.01359,0.29451,6.421,5,80.908,28.0297,11.0838,78.6007
50.6176,0.7032,0.4819,0.00719,0.26245,44.864,1,10.024,39.4422,20.8368,69.8878
23.6884,0.5234,0.4807,0.02442,0.85528,30.255,2,85.981,35.7424,22.7888,72.7124
36.3496,0.4747,0.2702,0.02266,0.63491,57.867,2,69.491,36.7224,26.4291,71.9642
52.5761,0.8458,0.4044,0.01077,0.34100,55.765,3,37.481,71.5832,92.9949,45.3497
53.8526,0.5142,0.4314,0.02137,0.75213,86.475,1,78.240,34.8070,16.6969,73.4266
56.0747,0.9994,0.4991,0.01622,0.50797,29.548,5,36.159,33.9908,12.2855,74.0497
43.2116,0.9593,0.2670,0.01610,0.38814,23.785,1,55.452,50.2083,21.5965,61.6684
35.4162,0.7442,0.3824,0.01259,0.45270,4.585,4,41.031,24.9821,9.4350,80.9273
21.3939,0.8932,0.2017,0.02443,0.47809,23.837,1,33.847,50.7686,38.6621,61.2407
27.0132,0.9690,0.3680,0.01280,0.44985,82.716,1,66.518,32.2121,12.5629,75.4076
22.8514,0.7518,0.4341,0.01842,0.74379,8.328,4,69.627,31.2520,11.0039,76.1406
36.4560,0.4522,0.1899,0.01439,0.33859,23.253,1,66.324,29.8101,17.7260,77.2414
41.1402,0.9930,0.4993,0.00357,0.12563,2.830,3,89.402,46.8849,28.0677,64.2057
53.6162,0.4473,0.1999,0.01083,0.24752,86.540,1,42.219,48.3610,37.6125,63.0787
45.3210,0.4627,0.2816,0.01555,0.49205,95.264,2,44.415,45.7029,28.4414,65.1080
22.1662,0.7558,0.2691,0.01218,0.38436,28.383,4,32.108,42.0304,18.2181,67.9118
37.6911,0.5863,0.2862,0.01157,0.36490,63.158,5,89.670,46.1142,18.1059,64.7941
43.5052,1.0547,0.3653,0.00955,0.27885,5.819,4,57.110,31.6262,12.7447,75.8549
53.7192,0.8119,0.1717,0.00978,0.15437,74.575,2,28.886,33.7331,14.2190,74.2464
44.2125,0.9928,0.2965,0.01593,0.40839,31.194,2,58.392,50.5297,39.1098,61.4230
40.2749,0.5986,0.2182,0.02405,0.49183,51.992,5,52.152,64.0875,46.4216,51.0723
44.8330,0.4746,0.3004,0.01900,0.62745,9.733,5,47.340,27.9068,9.3393,78.6945
38.1111,0.9712,0.4311,0.01751,0.60386,92.339,4,35.387,54.1258,39.1619,58.6776
21.0022,0.9493,0.2342,0.01520,0.41184,82.146,1,11.651,40.4667,30.5330,69.1057
41.2320,0.4790,0.2851,0.01931,0.62337,28.164,1,79.894,39.6447,12.2650,69.7332
43.3178,0.9074,0.3529,0.01794,0.54867,94.596,1,90.267,55.8493,50.2959,57.3618
37.7751,0.9703,0.2585,0.01170,0.28864,34.963,2,52.006,28.0488,14.5328,78.5861
32.4897,1.0222,0.3869,0.00743,0.25178,6.027,5,77.569,22.0301,5.0519,83.1811
58.6753,0.9880,0.2343,0.02269,0.35618,95.471,4,72.124,38.8545,22.7262,70.3365
52.3675,0.5837,0.2881,0.01984,0.57996,74.003,2,13.110,29.4206,11.1454,77.5388
31.8532,0.6688,0.3301,0.00485,0.16898,53.176,5,49.586,39.1442,21.9863,70.1153
54.7941,0.6896,0.1779,0.00706,0.12343,89.432,5,74.081,33.4739,13.9124,74.4443
37.8881,0.9007,0.4590,0.02095,0.72275,81.575,4,27.117,36.4931,25.6913,72.1393
48.2188,0.4261,0.2564,0.01720,0.50846,24.557,5,44.101,33.4865,8.6223,74.4347
47.4573,0.6178,0.4236,0.00635,0.23353,79.841,1,80.715,49.4233,31.5615,62.2677
45.0898,0.7580,0.2180,0.00544,0.11926,28.822,4,67.025,43.6458,36.3105,66.6785
41.7910,0.9784,0.1765,0.00306,0.05055,46.912,1,91.253,36.3082,13.9589,72.2805
21.0876,0.8168,0.3596,0.02419,0.75229,57.926,3,66.289,35.4292,15.9367,72.9515
40.1666,0.6832,0.2826,0.01352,0.39951,71.724,1,75.458,47.6993,35.3423,63.5839
33.3632,0.7780,0.3380,0.01097,0.37067,4.112,5,73.875,31.3153,17.8262,76.0923
39.1952,0.5880,0.3942,0.00702,0.26373,13.718,5,71.685,35.8820,25.6199,72.6059
38.3540,0.8529,0.3113,0.01304,0.39080,86.939,4,77.426,47.7592,27.7555,63.5381
20.3756,1.0297,0.1808,0.00436,0.09189,31.954,2,53.493,31.2708,15.4625,76.1263
40.5797,0.4832,0.4012,0.00444,0.17264,23.623,4,60.980,44.6083,24.2968,65.9437
46.1707,0.5401,0.3303,0.02175,0.67815,42.606,5,51.600,37.2101,26.3235,71.5919
51.3507,0.7824,0.4168,0.01595,0.53233,74.020,4,21.586,32.2988,21.8221,75.3415
31.4566,0.8990,0.1938,0.01085,0.22585,87.502,3,95.480,29.2200,7.4131,77.6920
34.2580,0.8420,0.1886,0.00505,0.10195,50.451,1,49.277,39.2345,20.3724,70.0464
22.0751,0.6630,0.3666,0.00669,0.25991,43.037,3,76.770,39.5413,16.4060,69.8121
52.2925,0.4640,0.2102,0.01831,0.43689,0.904,1,50.025,14.9485,7.7510,88.5875
34.4267,0.8068,0.1960,0.02110,0.42445,95.030,3,70.059,37.3431,18.5883,71.4904
29.6420,0.8733,0.3208,0.02324,0.65295,78.024,5,78.348,39.5120,22.2218,69.8345
53.5823,0.4836,0.4861,0.01640,0.64532,89.845,2,71.109,32.8645,11.6528,74.9096
55.9459,1.0251,0.1590,0.00653,0.08222,84.482,5,32.267,43.1469,20.9410,67.0595
50.5762,0.6357,0.4350,0.01860,0.67586,13.964,1,20.033,22.8452,10.9584,82.5588
27.5633,1.0365,0.2549,0.01739,0.46131,81.124,5,74.865,40.1844,16.4396,69.3212
43.2406,0.6139,0.1926,0.01557,0.33198,41.862,5,28.265,34.5053,13.0721,73.6569
30.3330,0.8129,0.1651,0.00519,0.09715,34.648,3,95.612,43.7826,25.3367,66.5741
37.0945,0.9949,0.1753,0.02125,0.34327,64.778,1,44.161,49.9912,20.3721,61.8342
56.2259,0.8601,0.1592,0.01129,0.15809,74.697,2,95.850,40.5553,18.2297,69.0380
22.8618,0.7476,0.3681,0.00377,0.14359,43.857,5,13.703,41.2476,15.9899,68.5095
21.8323,0.6745,0.1762,0.00389,0.08627,58.047,4,71.555,47.5668,23.7270,63.6851
50.9203,0.4884,0.4321,0.01142,0.43880,53.842,1,78.456,34.7208,18.6705,73.4924
34.6960,0.5292,0.1810,0.01401,0.30819,55.124,5,38.525,29.8741,15.1554,77.1925
37.2100,0.5277,0.2974,0.02174,0.66461,85.812,2,42.074,27.9751,15.1766,78.6424
40.2436,0.7001,0.3689,0.01328,0.46295,16.536,1,63.826,38.0291,15.3165,70.9666
